# LAMMPS data file written by WriteLammpsdata function in RASPA(written by Zhao Li)
1007  atoms
0  bonds
0  angles
0  dihedrals
0  impropers
0.0      36.174000000000 xlo xhi
0.0      31.409760388580 ylo yhi
0.0      39.621370056408 zlo zhi
  -18.246440127652    -0.161748620188    -0.088923995918 xy xz yz

5 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types

Masses

1     83.800000000000  # Kr_
2     15.999404927130  # O
3     12.010735896764  # C
4     51.996133070619  # Cr
5      1.007940753896  # H

Pair Coeffs

1      0.330670586763      3.636000000000 # Kr_
2      0.059993659942      3.120000000000 # O
3      0.104983936891      3.430000000000 # C
4      0.015003382993      2.690000000000 # Cr
5      0.043996675426      2.570000000000 # H

Atoms

823  1  2                 0.0		           7.27589            24.10311            23.63177		# O
824  1  3                 0.0		           6.59852            24.93090            22.93899		# C
825  1  2                 0.0		           6.59931            26.17478            23.19277		# O
826  1  2                 0.0		           7.81845            28.43528            23.63969		# O
827  1  3                 0.0		           8.88042            28.61050            22.96138		# C
828  1  2                 0.0		           9.96014            27.99494            23.21119		# O
829  1  2                 0.0		          11.30305            25.80187            23.64623		# O
830  1  3                 0.0		          10.92343            24.80192            22.95682		# C
831  1  4                 0.0		           8.80269            24.20694            24.74295		# Cr
832  1  4                 0.0		           7.14474            27.05659            24.74434		# Cr
833  1  4                 0.0		          10.44406            27.06818            24.75721		# Cr
834  1  2                 0.0		           8.79743            26.11114            24.74909		# O
835  1  2                 0.0		          15.62102            20.80715            33.13813		# O
836  1  2                 0.0		          16.86302            18.55119            33.53652		# O
837  1  3                 0.0		          17.93852            18.37157            32.88673		# C
838  1  2                 0.0		          19.02281            18.96887            33.14645		# O
839  1  2                 0.0		          20.35174            21.17309            33.55118		# O
840  1  3                 0.0		          19.97150            22.19270            32.89703		# C
841  1  2                 0.0		          18.91191            22.83462            33.15259		# O
842  1  2                 0.0		          16.33654            22.88447            33.54385		# O
843  1  3                 0.0		          15.64651            22.04652            32.88574		# C
844  1  2                 0.0		          15.34038            21.15657            35.80207		# O
845  1  2                 0.0		          16.68111            18.95762            36.20086		# O
846  1  3                 0.0		          17.76892            18.36513            36.45879		# C
847  1  2                 0.0		          18.84372            18.55316            35.80999		# O
848  1  2                 0.0		          20.07488            20.81359            36.21512		# O
849  1  3                 0.0		          20.04213            22.05166            36.47306		# C
850  1  2                 0.0		          19.34702            22.88847            35.81891		# O
851  1  2                 0.0		          16.77115            22.82367            36.20938		# O
852  1  3                 0.0		          15.71270            22.17717            36.45879		# C
853  1  4                 0.0		          16.19114            19.90586            34.66989		# Cr
854  1  4                 0.0		          19.50821            19.91463            34.68059		# Cr
855  1  4                 0.0		          17.84204            22.78282            34.68118		# Cr
856  1  2                 0.0		          17.84725            20.86777            34.67761		# O
857  1  3                 0.0		          17.88312            15.70018            29.80577		# C
858  1  3                 0.0		           7.58486            30.70718            29.50425		# C
859  1  3                 0.0		           7.56109            29.79617            28.44339		# C
860  1  3                 0.0		           8.71510            29.57191            27.66840		# C
861  1  3                 0.0		           9.89158            30.27997            27.98140		# C
862  1  3                 0.0		           9.91192            31.18973            29.04227		# C
863  1  3                 0.0		          17.90644            16.63940            30.89556		# C
864  1  3                 0.0		          17.92448            17.42872            31.80645		# C
865  1  5                 0.0		           6.68698            30.86684            30.08926		# H
866  1  5                 0.0		           6.63976            29.26786            28.23221		# H
867  1  5                 0.0		          10.79812            30.13112            27.40828		# H
868  1  5                 0.0		          19.95005            16.02004            29.26712		# H
869  1  3                 0.0		          22.31086            23.45839            29.80537		# C
870  1  3                 0.0		           5.41500            22.78689            29.50762		# C
871  1  3                 0.0		           6.21411            23.21237            28.44180		# C
872  1  3                 0.0		           5.83044            24.31724            27.65770		# C
873  1  3                 0.0		           4.62934            24.98463            27.96635		# C
874  1  3                 0.0		           3.83285            24.55680            29.03236		# C
875  1  3                 0.0		          21.48773            23.01855            30.90071		# C
876  1  3                 0.0		          20.79595            22.64602            31.81497		# C
877  1  5                 0.0		           5.72655            21.93467            30.09976		# H
878  1  5                 0.0		           7.13234            22.67730            28.23419		# H
879  1  5                 0.0		           4.30443            25.83949            27.38669		# H
880  1  5                 0.0		          20.99917            25.08351            29.25424		# H
881  1  3                 0.0		          13.37782            23.45290            29.80240		# C
882  1  3                 0.0		          13.36265            24.82207            29.51297		# C
883  1  3                 0.0		          12.59177            25.30738            28.45191		# C
884  1  3                 0.0		          11.82525            24.42700            27.66443		# C
885  1  3                 0.0		          11.84881            23.05136            27.96556		# C
886  1  3                 0.0		          12.62004            22.56951            29.02681		# C
887  1  3                 0.0		          14.17281            22.95386            30.89318		# C
888  1  3                 0.0		          14.84231            22.53674            31.80467		# C
889  1  5                 0.0		          13.94625            25.51474            30.10768		# H
890  1  5                 0.0		          12.59569            26.37137            28.25004		# H
891  1  5                 0.0		          11.26985            22.34564            27.38292		# H
892  1  5                 0.0		          12.62500            21.50754            29.24235		# H
893  1  3                 0.0		          17.84061            15.68071            39.52826		# C
894  1  3                 0.0		           7.64671            31.20063            20.47771		# C
895  1  3                 0.0		           7.67352            30.28565            21.53402		# C
896  1  3                 0.0		           8.85588            29.58655            21.84564		# C
897  1  3                 0.0		          10.00889            29.82511            21.07362		# C
898  1  3                 0.0		           9.97872            30.74119            20.01751		# C
899  1  3                 0.0		          17.81087            16.62497            38.44283		# C
900  1  3                 0.0		          17.78795            17.41822            37.53550		# C
901  1  5                 0.0		          15.85061            16.02393            20.25385		# H
902  1  5                 0.0		           6.76729            30.12575            22.10476		# H
903  1  5                 0.0		          10.93456            29.30387            21.28381		# H
904  1  5                 0.0		          10.79531            30.86718            39.24536		# H
905  1  3                 0.0		          22.30169            23.45156            39.56669		# C
906  1  3                 0.0		           5.05002            22.61104            20.53061		# C
907  1  3                 0.0		           5.81836            23.08717            21.59642		# C
908  1  3                 0.0		           5.84742            24.46677            21.91082		# C
909  1  3                 0.0		           5.07589            25.34615            21.11502		# C
910  1  3                 0.0		           4.30967            24.86231            20.05039		# C
911  1  3                 0.0		          21.50996            22.95586            38.47176		# C
912  1  3                 0.0		          20.84325            22.54094            37.55729		# C
913  1  5                 0.0		          23.13219            21.55004            20.31071		# H
914  1  5                 0.0		           6.38996            22.36660            22.16954		# H
915  1  5                 0.0		           5.06028            26.41239            21.30798		# H
916  1  5                 0.0		           3.64639            25.51177            39.26636		# H
917  1  3                 0.0		          13.33818            23.43972            39.52469		# C
918  1  3                 0.0		          12.22712            22.80901            20.00008		# C
919  1  3                 0.0		          11.41423            23.23429            21.05559		# C
920  1  3                 0.0		          11.78485            24.34286            21.84069		# C
921  1  3                 0.0		          12.98617            25.01475            21.54273		# C
922  1  3                 0.0		          13.79627            24.58712            20.48722		# C
923  1  3                 0.0		          14.17586            22.99974            38.44065		# C
924  1  3                 0.0		          14.87844            22.62816            37.53431		# C
925  1  5                 0.0		          11.84499            21.90902            39.21802		# H
926  1  5                 0.0		          10.49642            22.69548            21.25528		# H
927  1  5                 0.0		          13.30148            25.87235            22.12398		# H
928  1  5                 0.0		          14.71716            25.11701            20.27406		# H
929  2  1                 0.0		           1.65023            26.62883            35.43559         # krypton_uff Kr_
930  3  1                 0.0		          20.74075            19.19834            29.75946         # krypton_uff Kr_
931  4  1                 0.0		          -5.60247            25.96983            17.43247         # krypton_uff Kr_
932  5  1                 0.0		         -10.10491            20.73366            19.43804         # krypton_uff Kr_
933  6  1                 0.0		           9.11305            22.94601            11.75325         # krypton_uff Kr_
934  7  1                 0.0		          20.26541            11.06300            13.50197         # krypton_uff Kr_
935  8  1                 0.0		          -8.83360            25.22856            33.40165         # krypton_uff Kr_
936  9  1                 0.0		          12.82039             2.77578            31.02851         # krypton_uff Kr_
937  10  1                 0.0		          15.46161            20.15320            20.11074         # krypton_uff Kr_
938  11  1                 0.0		           3.33961             5.49939            13.19662         # krypton_uff Kr_
939  12  1                 0.0		           8.82832             8.80681            29.73028         # krypton_uff Kr_
940  13  1                 0.0		          20.21525             9.69793            36.56122         # krypton_uff Kr_
941  14  1                 0.0		          20.33900            22.85651            23.31671         # krypton_uff Kr_
942  15  1                 0.0		           7.69401            27.47736            18.74454         # krypton_uff Kr_
943  16  1                 0.0		          27.10576             0.80639             5.06527         # krypton_uff Kr_
944  17  1                 0.0		          20.13915            14.73925            15.46667         # krypton_uff Kr_
945  18  1                 0.0		           9.76814            26.34732            10.26880         # krypton_uff Kr_
946  19  1                 0.0		          -6.78838            25.93107            37.50776         # krypton_uff Kr_
947  20  1                 0.0		           6.20411             3.55340             7.41450         # krypton_uff Kr_
948  21  1                 0.0		          -3.82089            26.76352            25.07863         # krypton_uff Kr_
949  22  1                 0.0		          -1.24790            10.70526            29.59223         # krypton_uff Kr_
950  23  1                 0.0		           9.64382             8.66808            23.65756         # krypton_uff Kr_
951  24  1                 0.0		          18.74667             5.30161            36.40443         # krypton_uff Kr_
952  25  1                 0.0		          25.62804             8.07094             8.63956         # krypton_uff Kr_
953  26  1                 0.0		          19.51248             5.59638            32.28516         # krypton_uff Kr_
954  27  1                 0.0		          12.92409            29.65766            23.78965         # krypton_uff Kr_
955  28  1                 0.0		           6.74217             7.88134            26.95086         # krypton_uff Kr_
956  29  1                 0.0		          11.98957            13.52403             3.33526         # krypton_uff Kr_
957  30  1                 0.0		          26.86260             7.03118            22.65024         # krypton_uff Kr_
958  31  1                 0.0		          -6.42740            12.82851            39.11099         # krypton_uff Kr_
959  32  1                 0.0		          -9.01242            25.92269            29.15805         # krypton_uff Kr_
960  33  1                 0.0		          -3.46791            18.57637            27.15843         # krypton_uff Kr_
961  34  1                 0.0		           5.74520            16.83954            26.78935         # krypton_uff Kr_
962  35  1                 0.0		           2.26623            19.60480            20.27982         # krypton_uff Kr_
963  36  1                 0.0		          24.07118             4.38442             2.48833         # krypton_uff Kr_
964  37  1                 0.0		          17.91093            10.74637            30.18044         # krypton_uff Kr_
965  38  1                 0.0		          15.32192             3.00406            27.83661         # krypton_uff Kr_
966  39  1                 0.0		           2.50540            27.48787             4.15225         # krypton_uff Kr_
967  40  1                 0.0		           4.30306            18.86201            31.05227         # krypton_uff Kr_
968  41  1                 0.0		           1.42213            16.90262             4.95676         # krypton_uff Kr_
969  42  1                 0.0		          13.59987             3.57579            11.05714         # krypton_uff Kr_
970  43  1                 0.0		          -1.67074            10.82113            37.27470         # krypton_uff Kr_
971  44  1                 0.0		          -2.80956            25.47726            35.13032         # krypton_uff Kr_
972  45  1                 0.0		           5.45053            26.01534            35.94914         # krypton_uff Kr_
973  46  1                 0.0		          23.35441             3.35755            30.63180         # krypton_uff Kr_
974  47  1                 0.0		          15.54318            10.78795            10.64291         # krypton_uff Kr_
975  48  1                 0.0		          21.20957            22.65695             5.70927         # krypton_uff Kr_
976  49  1                 0.0		          -4.30635            17.26541             2.62683         # krypton_uff Kr_
977  50  1                 0.0		          -0.19416             9.81515            19.10757         # krypton_uff Kr_
978  51  1                 0.0		           5.91393            24.87707            16.32152         # krypton_uff Kr_
979  52  1                 0.0		           0.19646            -0.02421            19.46583         # krypton_uff Kr_
980  53  1                 0.0		          -9.09677            26.15304            20.05936         # krypton_uff Kr_
981  54  1                 0.0		          12.50680            14.96205            36.21732         # krypton_uff Kr_
982  55  1                 0.0		           8.81596            20.54667            19.95588         # krypton_uff Kr_
983  56  1                 0.0		           6.30213            26.70915            10.83153         # krypton_uff Kr_
984  57  1                 0.0		          19.52862            24.41555             2.34998         # krypton_uff Kr_
985  58  1                 0.0		          -5.86584            22.18046            34.55148         # krypton_uff Kr_
986  59  1                 0.0		           9.30146             2.67102             4.53978         # krypton_uff Kr_
987  60  1                 0.0		          -2.86026            14.73404            33.78620         # krypton_uff Kr_
988  61  1                 0.0		           2.87952             2.24587            16.10468         # krypton_uff Kr_
989  62  1                 0.0		           2.36625            15.17671            33.01008         # krypton_uff Kr_
990  63  1                 0.0		         -12.19843            31.36904            13.93430         # krypton_uff Kr_
991  64  1                 0.0		          20.66896             5.41934             4.02913         # krypton_uff Kr_
992  65  1                 0.0		          -1.34694             8.64787            12.52177         # krypton_uff Kr_
993  66  1                 0.0		          -4.43728            14.13655            15.39395         # krypton_uff Kr_
994  67  1                 0.0		          10.57570             4.87434            27.35578         # krypton_uff Kr_
995  68  1                 0.0		           9.47870             9.98410             0.47450         # krypton_uff Kr_
996  69  1                 0.0		           5.77213            14.99806            22.16775         # krypton_uff Kr_
997  70  1                 0.0		           2.76642            22.88519             4.57931         # krypton_uff Kr_
998  71  1                 0.0		          -6.44792            15.37659            24.25561         # krypton_uff Kr_
999  72  1                 0.0		          25.75992            11.42912             2.21162         # krypton_uff Kr_
1000  73  1                 0.0		          10.48591             9.56630             5.74925         # krypton_uff Kr_
1001  74  1                 0.0		          -4.13427            14.54249             5.89542         # krypton_uff Kr_
1002  75  1                 0.0		          -2.30971             7.51054            16.62212         # krypton_uff Kr_
1003  76  1                 0.0		          11.35196             3.82143             7.75123         # krypton_uff Kr_
1004  77  1                 0.0		           3.09574            22.48435            23.73767         # krypton_uff Kr_
1005  78  1                 0.0		          19.14143             9.23431            17.75395         # krypton_uff Kr_
1006  79  1                 0.0		          11.24327            18.32854            28.04997         # krypton_uff Kr_
1007  80  1                 0.0		          28.91590             3.10194             8.08185         # krypton_uff Kr_
