ID Temp Pres Molec_cm3overcm3 Molec_fluc Mol_kg Mill_gram Cm3_gram Heat_of_Ads Heat_fluc
 9635 298  4e+06       207.6910447771         0.6543515187        12.2802610054       369.2556593807       275.2494723483  	                   -24.28365             1.670973 
 9639 298  4e+06       230.8282777058         1.2769042040        18.2123514183       547.6279232909       408.2112029964  	                   -21.59130             0.593882 
 10095 298  4e+06       256.8826481002         0.9745370965        56.4063161415      1696.0837763107      1264.2898020061  	                   -18.69942             0.536410 
 10315 298  4e+06       205.0726157993         0.5810624604        30.2652238827       910.0462275382       678.3639941025  	                   -13.82333             0.212537 
 10950 298  4e+06       241.9915943024         1.1050702296        61.4747897362      1848.4879115681      1377.8944462346  	                   -15.49006             0.445913 
 11592 298  4e+06       241.4930900819         0.9954176433        21.6270314004       650.3040722604       484.7477573014  	                   -24.93941             1.279073 
 12266 298  4e+06       255.5364325321         0.5298782843        51.5880353474      1551.2026983834      1156.2929731433  	                   -18.49580             0.462932 
 12621 298  4e+06       223.4653913720         1.4853286387        37.6144533174      1131.0305013787       843.0894444149  	                   -14.68435             0.566422 
 168 298  4e+06       248.7754143280         0.4394627811        19.2698526924       579.4259714013       431.9140109067  	                   -24.52729             0.194064 
 1908 298  4e+06       209.4840055645         0.3354754981       103.8806752940      3123.5921806436      2328.3789366842  	                   -12.86643             0.407040 
 1932 298  4e+06       259.9818983680         0.3896323169        62.0823129901      1866.7555525906      1391.5114577136  	                   -18.91632             0.469300 
 1999 298  4e+06       244.3169724214         1.1781985130        63.5559694542      1911.0669877585      1424.5419579622  	                   -16.99528             0.372947 
 2764 298  4e+06       158.7971035811         1.7603906953         7.5328779303       226.5064078025       168.8417432402  	                   -27.90551             1.659930 
 3132 298  4e+06       255.9801589109         0.4241584629        29.9065982412       899.2626987788       670.3257676714  	                   -21.68698             0.764567 
 3224 298  4e+06       257.9605920654         0.6489647991        29.3749803208       883.2774582641       658.4100964955  	                   -23.45424             0.945322 
 3583 298  4e+06        55.5084975807         1.4516021910         2.0864647133        62.7379909216        46.7659694812  	                   -31.39862             2.054447 
 3729 298  4e+06        88.8039434205         1.0445817589         3.0609365276        92.0394228861        68.6077570947  	                   -32.60335             7.067230 
 4182 298  4e+06       244.2019498332         1.3039684035        32.1445884971       966.5569173030       720.4880269904  	                   -25.11663             1.147165 
 4207 298  4e+06       253.1823651867         0.8224244643        60.1002568120      1807.1570260892      1347.0856986075  	                   -18.45213             0.214202 
 4655 298  4e+06       227.5603270699         0.5246231539        69.8763677813      2101.1152978715      1566.2072127806  	                   -14.55780             0.152433 
 5657 298  4e+06       257.6974739004         1.2031554206        51.9060186126      1560.7641499029      1163.4202423368  	                   -19.49396             0.669847 
 5827 298  4e+06       190.5933859003         1.5453472402         8.6616441004       260.4473229199       194.1418808001  	                   -24.79944             1.377624 
 6268 298  4e+06       243.9471251589         1.7296270648        80.8308223895      2430.5052316638      1811.7400926970  	                   -15.97873             0.228068 
 6475 298  4e+06       253.1396750659         0.4338860371        64.2912255691      1933.1754332855      1441.0219706882  	                   -18.07260             0.269055 
 6865 298  4e+06       195.5019416523         1.5598608965        98.2741673987      2955.0098704770      2202.7148046884  	                   -12.51292             0.252998 
 9317 298  4e+06       241.3110697988         0.4500261460        21.9015861395       658.5596696924       490.9016205648  	                   -22.91218             0.323067 
 1041 298  4e+06       190.3426050535         1.0155255466        78.2384250871      2352.5543334818      1753.6341624327  	                   -11.86184             0.416211 
 1072 298  4e+06       210.9088342549         0.6063276425        35.4405882850      1065.6644667637       794.3644862993  	                   -12.42273             0.580851 
 11215 298  4e+06       256.9880451529         1.7054826034        34.0811486004      1024.7874205114       763.8940381795  	                   -20.99164             0.250620 
 11245 298  4e+06       215.6050300553         2.1643675730        76.5181524377      2300.8273863752      1715.0760129892  	                   -13.52701             0.157681 
 11331 298  4e+06       251.5873930652         0.5687580613        47.1599161405      1418.0534048248      1057.0412166313  	                   -18.57892             0.386081 
 11440 298  4e+06       218.8462109980         0.9594417519        84.7169900698      2547.3585630881      1898.8445608334  	                   -13.34018             0.441608 
 11864 298  4e+06       215.8433517812         0.6884186630        55.7203351664      1675.4569869316      1248.9142410672  	                   -12.54279             0.454229 
 12591 298  4e+06       205.0750148458         0.7938962999        11.7008493726       351.8333078194       262.2625540642  	                   -26.99074             1.770803 
 13260 298  4e+06       149.0780230458         1.9614153818        53.2168548545      1600.1797372955      1192.8012940729  	                   -10.16613             0.206158 
 13322 298  4e+06       256.4443792255         0.5173850019        42.1593811015      1267.6921167164       944.9593455427  	                   -19.57477             1.166410 
 207 298  4e+06       257.8788000167         0.8272078412        21.7472191011       653.9180010395       487.4416415095  	                   -25.26227             2.195549 
 3370 298  4e+06       261.8022645251         0.5090738383        27.2027306029       817.9599946087       609.7213440023  	                   -25.48837             1.252331 
 4248 298  4e+06       260.4000542901         0.4457608072        56.6339229514      1702.9276945836      1269.3913755245  	                   -19.66681             0.190485 
 4773 298  4e+06       262.1211476512         1.0912858773        40.2825575106      1211.2578330891       902.8922670940  	                   -21.47448             0.413396 
 4850 298  4e+06       199.6976230746         2.8811037041        88.8455136131      2671.4993026513      1991.3811874053  	                   -12.47172             0.207112 
 4908 298  4e+06       112.6522278119         3.4000492398         4.4455956071       133.6747921324        99.6434721202  	                   -31.60876             2.499110 
 6016 298  4e+06       229.4104545555         0.5747273585        14.6280677879       439.8519554358       327.8731566312  	                   -28.71783             2.088525 
 6460 298  4e+06       251.5797967830         0.9588460587        57.4742474739      1728.1954462621      1288.2263889908  	                   -18.58676             0.396618 
 7142 298  4e+06       250.0317044207         0.6999346186        64.1899647369      1930.1306172732      1438.7523128523  	                   -17.57089             0.361923 
 8397 298  4e+06       236.3004022848         1.6507685570        61.5281796123      1850.0932938880      1379.0911256226  	                   -14.67127             0.373672 
 8682 298  4e+06       256.8459498615         0.3938933110        26.3114703087       791.1606531723       589.7446573836  	                   -23.68757             0.472354 
 9287 298  4e+06       246.3345054259         0.8390998704        52.7922326135      1587.4117541445      1183.2838214602  	                   -16.81699             0.508429 
 9391 298  4e+06       184.3821414079         2.6280872723         9.8195571314       295.2646561672       220.0953153959  	                   -29.15106             2.167833 
 947 298  4e+06       204.7192367318         1.6859236186        12.2755918652       369.1152628171       275.1448183530  	                   -18.51269             0.599651 
 10155 298  4e+06       201.7220055144         0.6813066486        28.2950293957       850.8043707006       634.2041026528  	                   -13.81759             0.086310 
 11111 298  4e+06       230.4256888429         0.5421804106        17.9695325249       540.3265922732       402.7686662092  	                   -21.45552             0.578099 
 12555 298  4e+06       243.6869186681         1.0067258392        24.0884302281       724.3159720672       539.9174909311  	                   -23.17462             0.405861 
 13440 298  4e+06       230.5351070959         1.1776212180        66.6540055932      2004.2219603415      1493.9812648454  	                   -14.05142             0.479931 
 2498 298  4e+06       251.4007165249         0.6222021517        29.3472484095       882.4435863145       657.7885141086  	                   -22.66753             0.754432 
 2712 298  4e+06       245.7262439242         0.3584257200        39.8295680408      1197.6368746025       892.7389721043  	                   -18.30085             0.453356 
 3112 298  4e+06       224.6980952154         0.4252045641        15.3604741887       461.8747127988       344.2892959369  	                   -22.81929             0.500236 
 3204 298  4e+06       219.1368140779         0.9435891537        12.9423696873       389.1646318234       290.0899602884  	                   -30.46438             3.168246 
 3542 298  4e+06       188.8263332021         2.7976687289        13.6637332550       410.8553417948       306.2585857998  	                   -33.28267             2.935818 
 3842 298  4e+06       247.2520528255         0.4191750865        27.2684679748       819.9366542732       611.1947798614  	                   -21.08382             0.392954 
 3933 298  4e+06       245.8173808917         0.3653402841        34.4753163969      1036.6396677502       772.7289056100  	                   -19.44128             0.381731 
 4434 298  4e+06       266.8746279056         0.8559436074        47.6415251925      1432.5349266739      1067.8359902427  	                   -21.80724             1.080195 
 5984 298  4e+06       242.3418860182         0.7560291829        19.7504942099       593.8784004176       442.6870982239  	                   -25.96919             1.179771 
 6225 298  4e+06       240.4444659482         0.4656085333        71.9564056318      2163.6600392000      1612.8291307160  	                   -16.25432             0.157813 
 6422 298  4e+06       264.8380275209         0.7441872194        48.9151927742      1470.8328881344      1096.3839445292  	                   -20.30892             0.229146 
 721 298  4e+06       152.6434028699         2.4382021229        97.8909479713      2943.4868301880      2194.1253337384  	                   -10.29292             0.364687 
 7272 298  4e+06       250.4230037691         0.8791897920        74.8776978311      2251.5004911917      1678.3069032222  	                   -16.96303             0.166467 
 75 298  4e+06       235.4175839677         0.6052606201        22.0226492100       662.1999200004       493.6151252899  	                   -20.21747             0.473316 
 8357 298  4e+06       229.7891885433         0.6688263833        63.6046303831      1912.5301751743      1425.6326428412  	                   -13.71709             0.283525 
 8484 298  4e+06       252.4985607634         1.1470576859        30.0170710717       902.5845107374       672.8019030145  	                   -20.87689             0.777811 
 8980 298  4e+06       249.7162383543         0.5632920957        23.6102254757       709.9368142385       529.1990212081  	                   -22.70011             1.008782 
 9345 298  4e+06       128.0442734432         2.1905017774         3.0647180834        92.1531306382        68.6925167944  	                   -29.43469             5.001416 
 9806 298  4e+06       196.4026330067         1.1079316055        94.1187288216      2830.0598216873      2109.5749052027  	                   -12.16280             0.270566 
 9849 298  4e+06       193.9532332297         1.2858469701        98.8335754713      2971.8307341893      2215.2533636615  	                   -12.09846             0.240660 
 10076 298  4e+06       175.9233750384         1.1004020154        91.6358773976      2755.4028629028      2053.9243335986  	                   -11.42813             0.254100 
 10988 298  4e+06       242.8497969838         0.5732223076        36.7017252867      1103.5856457139       822.6315804703  	                   -17.25088             0.440015 
 110 298  4e+06       201.9716247102         2.0780997665        14.0317297520       421.9206431835       314.5068503591  	                   -31.94543             2.367713 
 12783 298  4e+06       241.8048952138         1.7522599465        25.5592185287       768.5411643084       572.8837042299  	                   -21.09627             0.750527 
 12821 298  4e+06       197.9675467873         3.1767028486        52.6429611502      1582.9233045432      1179.9380545016  	                   -11.97812             0.617601 
 12975 298  4e+06       227.5754376973         0.7377220318        17.5215429576       526.8559760534       392.7274389118  	                   -21.09590             0.592233 
 13342 298  4e+06       218.1177556171         1.3257344168        65.5142156688      1969.9495715144      1468.4340411235  	                   -12.93046             0.407329 
 1781 298  4e+06       153.0394500616         1.1626879736       106.5086995756      3202.6143478856      2387.2834091943  	                   -10.33667             0.243695 
 20 298  4e+06       259.1769499107         0.7624302882        26.9939280264       811.6815015822       605.0412481155  	                   -26.09194             1.303863 
 2160 298  4e+06       181.0417532228         2.8451531692       100.4698423860      3021.0317094986      2251.9286106045  	                   -11.56195             0.141199 
 2162 298  4e+06       157.2441350210         1.1867242480       108.8972426984      3274.4355465864      2440.8201568206  	                   -10.42554             0.226240 
 3849 298  4e+06       246.3746764689         0.4124997445        27.2334718991       818.8843558743       610.4103786702  	                   -21.54101             0.747981 
 4464 298  4e+06       248.5903008270         0.2931185595        87.9473983287      2644.4938382430      1971.2508532044  	                   -16.68059             0.363377 
 4885 298  4e+06       143.3957053951         0.8080531184         6.3267255183       190.2385626776       141.8070723279  	                   -26.95591             3.782351 
 4989 298  4e+06       256.0612885029         0.6406047736        28.8432992362       867.2903184658       646.4930095612  	                   -24.80478             1.569482 
 5107 298  4e+06       249.1123839706         0.5151317792        22.0681768263       663.5688917169       494.6355801781  	                   -23.71903             0.553266 
 6346 298  4e+06       255.1737164523         1.2717805974        28.7335557187       863.9904362488       644.0332210218  	                   -25.50724             1.041191 
 7237 298  4e+06       248.7828810148         0.7528069452        68.6466778939      2064.1397034574      1538.6449734657  	                   -17.11269             0.340725 
 7385 298  4e+06       179.9897486022         3.3149030864        95.6604859194      2876.4189775303      2144.1318114007  	                   -11.33480             0.200157 
 7866 298  4e+06       154.8913801681         3.4933126270       104.0165763598      3127.6785952260      2331.4250198763  	                   -10.51045             0.175584 
 7879 298  4e+06       219.9499414654         0.5305635061        13.3382556734       401.0685433751       298.9633391799  	                   -26.45506             2.209413 
 8681 298  4e+06       259.6083652673         0.2868327700        27.5239010149       827.6172805718       616.9200498261  	                   -24.07620             1.136251 
 9235 298  4e+06       221.2512283760         0.8363907573        63.1942315846      1900.1898772866      1416.4339741250  	                   -13.73377             0.167376 
 9612 298  4e+06       219.0681222987         1.0906260657        55.3738450491      1665.0383617351      1241.1480199814  	                   -13.70018             0.278699 
 11140 298  4e+06       237.5756662541         1.0807105078        74.1206215110      2228.7359330380      1661.3378129432  	                   -15.27634             0.420178 
 112 298  4e+06       231.7225854563         2.2898517126        15.1636809928       455.9573303187       339.8783780160  	                   -30.08779             3.002754 
 12287 298  4e+06       202.0300289121         0.6106672211        82.0900551657      2468.3691523797      1839.9645056026  	                   -12.59717             0.223027 
 12635 298  4e+06       181.9251628417         1.0488479527        60.1719733972      1809.3134749589      1348.6931524093  	                   -11.23459             0.329326 
 12855 298  4e+06       241.1168803427         0.7031429955        42.4245150622      1275.6644403873       950.9020517086  	                   -16.61531             0.342921 
 13205 298  4e+06       174.5104834955         0.8331680183        70.5084149070      2120.1203481765      1580.3739017277  	                   -10.88531             0.359022 
 13339 298  4e+06       251.7041797590         1.0533109831        25.4973826894       766.6818199823       571.4977172269  	                   -23.44666             1.693408 
 1886 298  4e+06       262.7136651661         0.4167552204        63.0416109191      1895.6007203907      1413.0131382298  	                   -19.28777             0.597047 
 234 298  4e+06        81.4508971335         0.6975869357         2.6075127962        78.4054065699        58.4447285759  	                   -33.65940             2.755134 
 2502 298  4e+06       245.8012469324         1.4093023851        23.2308700106       698.5299595834       520.6961570130  	                   -23.43931             1.125940 
 2516 298  4e+06       250.9970487106         0.3447142032        40.8699611965      1228.9204980168       916.0583190640  	                   -18.63413             0.368465 
 2569 298  4e+06       261.9615241396         1.7580738486        40.0415238593      1204.0101825872       897.4897446798  	                   -22.25450             1.061559 
 2767 298  4e+06       192.0869145569         0.7603211940        11.1196413039       334.3569391532       249.2353705080  	                   -29.12141             5.108731 
 3636 298  4e+06       199.1325074677         1.4054119843        12.8455194756       386.2524389320       287.9191619909  	                   -31.56185             4.162255 
 5186 298  4e+06       218.6337522254         0.2804133289        16.5952675982       499.0037652209       371.9659254708  	                   -22.78543             1.537220 
 7128 298  4e+06       247.8412737400         0.8713073458        41.3361595507      1242.9386349769       926.5076776684  	                   -18.62133             0.178842 
 755 298  4e+06       245.8438753146         1.5716136012        64.6857956076      1945.0397755564      1449.8658539622  	                   -16.36049             0.510053 
 8368 298  4e+06       200.2079445446         0.6896416645        79.4575289490      2389.2116162676      1780.9591268258  	                   -12.43439             0.485896 
 8577 298  4e+06       192.0724849988         1.3477302913         8.1389699333       244.7310124831       182.4266746953  	                   -28.94738             0.761276 
 8752 298  4e+06       257.1148622034         0.5772534925        44.6906506202      1343.8049611236      1001.6951591444  	                   -19.40646             0.872019 
 8777 298  4e+06       264.2538709058         0.6102873120        32.1501847321       966.7251907174       720.6134608663  	                   -23.30585             0.756179 
 8832 298  4e+06       245.0818404879         1.1761105286        25.8264002280       776.5750615110       578.8723083574  	                   -20.79846             0.737544 
 9630 298  4e+06       237.7217478477         0.7518192488        25.2943087719       760.5755822348       566.9460233657  	                   -20.29652             0.513204 
 9670 298  4e+06       226.8051241468         1.3777829369        52.5869596259      1581.2393924692      1178.6828376943  	                   -14.24346             0.510593 
 10234 298  4e+06        
 12283 298  4e+06       257.7965241134         0.5777090825        29.1428130637       876.2964117259       653.2063052272  	                   -22.49548             0.995823 
 12572 298  4e+06       238.7726561001         1.7495153510        43.2268239664      1299.7890989175       968.8849840275  	                   -16.76047             0.490225 
 12661 298  4e+06       230.4237503318         0.7469450339        35.9571001673      1081.1954832140       805.9415711032  	                   -15.56501             0.321975 
 12707 298  4e+06       253.9544870641         0.3803955669        40.3587270682      1213.5481785620       904.5995297097  	                   -18.19610             0.525629 
 12777 298  4e+06       169.5334720655         2.2189209691        56.4239804681      1696.6149256558      1264.6857297956  	                   -11.12280             0.462668 
 13010 298  4e+06       234.3638500764         0.8834168175        60.7380353062      1826.3344131424      1361.3808503087  	                   -14.05705             0.495345 
 13280 298  4e+06       220.2746425988         0.3052560346        15.1910686012       456.7808494136       340.4922432084  	                   -20.10363             0.346792 
 2997 298  4e+06       245.8887915127         1.0238823035        52.4539619443      1577.2402798628      1175.7018308856  	                   -17.48049             0.454651 
 3230 298  4e+06       263.1045713048         1.4861125183        31.7211383901       953.8241790972       710.9968265615  	                   -23.58571             0.872195 
 3529 298  4e+06       233.2849354510         0.2465216416        54.8089821649      1648.0534770765      1228.4871969949  	                   -15.38603             0.339383 
 3896 298  4e+06       241.3537237569         0.3309401692        35.5832912087      1069.9554066855       797.5630261709  	                   -18.06592             0.482303 
 5797 298  4e+06       242.9399879163         0.7400212286        29.4324742032       885.0062441141       659.6987629815  	                   -18.84577             0.414617 
 5963 298  4e+06       193.9391883832         0.6739288728         9.6344873045       289.6997841399       215.9471647846  	                   -31.52510             1.791118 
 6309 298  4e+06       264.4088986482         0.7703534428        50.2788877437      1511.8378867198      1126.9497705025  	                   -22.16968             0.204600 
 7192 298  4e+06       242.9617807890         0.9890515306        76.7829913156      2308.7908371894      1721.0121051762  	                   -15.82915             0.336652 
 7259 298  4e+06       263.8562823003         0.8498685376        49.1493118243      1477.8726232185      1101.6314832416  	                   -20.27802             0.954931 
 7469 298  4e+06       186.8279251366         1.1134117681        96.1440866727      2890.9603879250      2154.9712269565  	                   -11.76667             0.178086 
 7591 298  4e+06       238.7552040982         0.6984257734        16.1260121086       484.8937031330       361.4480443068  	                   -25.45724             0.387011 
 7972 298  4e+06       189.6939262182         0.5348598272         8.9885383217       270.2767183381       201.4688799499  	                   -21.80222             0.368347 
 899 298  4e+06       231.3596930301         1.7286441153        19.4603959071       585.1554229451       436.1848418993  	                   -19.60296             0.976751 
 9093 298  4e+06       187.1006470358         0.4760832171         9.7785814136       294.0325556675       219.1768866493  	                   -25.45773             1.564659 
 9786 298  4e+06       243.1883023492         1.1982080212        72.6073885363      2183.2344701924      1627.4202457478  	                   -15.38458             0.446019 
 9838 298  4e+06       205.7471180865         0.7672497082        97.2055886327      2922.8787328195      2178.7637061433  	                   -12.95635             0.281615 
 10153 298  4e+06       203.3163042933         1.2071686104        22.7337403682       683.5817484803       509.5535052644  	                   -14.27236             0.315441 
 10333 298  4e+06        
 11438 298  4e+06       229.4984910895         1.1370342778        79.9455137975      2403.8848521975      1791.8968073859  	                   -14.39294             0.488486 
 11856 298  4e+06       225.7235975998         1.8678499922        59.5441627667      1790.4358119988      1334.6214201638  	                   -13.56840             0.560086 
 13017 298  4e+06       205.3028918942         1.0316921084        62.1486874191      1868.7513679538      1392.9991725575  	                   -12.60482             0.170113 
 13121 298  4e+06       233.4786818010         1.2059452230        22.6412678545       680.8011887688       507.4808285864  	                   -18.95491             0.815369 
 13397 298  4e+06       208.6168393043         2.4831968576        70.0722206883      2107.0044067644      1570.5970550869  	                   -12.28547             0.369759 
 1992 298  4e+06       264.5128362960         0.1744345749        65.5588765371      1971.2924809482      1469.4350687413  	                   -19.83006             0.294223 
 2236 298  4e+06       256.3495597181         1.1251551177        63.4678529150      1908.4174080138      1422.5669159875  	                   -18.75173             0.299544 
 2287 298  4e+06       235.5331950871         1.0375551422        97.8746620393      2942.9971278459      2193.7603012525  	                   -15.48109             0.442389 
