ID Temp Pres Molec_cm3overcm3 Molec_fluc Mol_kg Mill_gram Cm3_gram Heat_of_Ads Heat_fluc
 2988 298  2e+06       206.9991971433         1.7157529889        42.7840112056      1286.4741443031       958.9597895482  	                   -16.15206             0.345315 
 3444 298  2e+06       239.4711019703         0.2052973140        25.5271754760       767.5776604763       572.1654920246  	                   -25.95811             0.679130 
 4675 298  2e+06       235.8108503449         0.9869628476        27.9871247079       841.5459723271       627.3027344479  	                   -20.72281             0.320169 
 4872 298  2e+06       220.1357615043         0.7599349296        30.0794397037       904.4598756273       674.1998320193  	                   -18.25932             0.298256 
 5569 298  2e+06       241.0344476830         0.4632891829        24.1267451875       725.4680661142       540.7762815021  	                   -23.73923             0.715185 
 6069 298  2e+06       220.0338116657         0.5346070328        38.4328210232      1155.6380326603       861.4323183262  	                   -18.13047             0.453426 
 6136 298  2e+06       129.7105097247         0.4924923178        46.8114586194      1407.5756216842      1049.2308982040  	                   -11.67592             0.182245 
 6252 298  2e+06       245.2179015999         0.6079479953        38.8322493886      1167.6484601573       870.3850960217  	                   -21.44048             0.302455 
 7409 298  2e+06       135.7523098804         3.0626410181        43.3001123078      1301.9928089890       970.5276671360  	                   -11.81429             0.398547 
 7682 298  2e+06       230.5456006084         0.3085145246        17.5559274891       527.8898859064       393.4981329669  	                   -27.55818             1.435838 
 7699 298  2e+06       222.4770119373         1.4675226707        44.5160740778      1338.5556120884       997.7822047579  	                   -17.59371             0.356661 
 8403 298  2e+06       103.2832748380         1.1068056278        29.0637788047       873.9199274304       651.4348332625  	                   -11.10562             0.224726 
 8428 298  2e+06       224.7108469496         1.4148137520        25.7338406175       773.7918828800       576.7976794921  	                   -18.57509             0.575231 
 9270 298  2e+06       209.2091647900         1.0248955090        34.3964755026      1034.2689977455       770.9617677171  	                   -16.08804             0.695526 
 9607 298  2e+06       204.9261419136         0.6006217514        18.0608251505       543.0716738833       404.8148969047  	                   -19.13064             0.130899 
 9640 298  2e+06       196.2960251315         1.1240638883        18.0565219385       542.9422804295       404.7184448153  	                   -17.27018             0.417059 
