"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","predicted"
"528","4787",0.94,17.6,23.3,6190,1179,224.1433012,223.137159922642
"529","4799",0.95,21.4,26.6,7196,946,222.2277638,221.204929065637
"530","48",0.54,5.7,7.6,1098,1294,127.1300812,126.010689807864
"531","4811",0.86,11.9,13.8,4194,1819,210.7931793,208.291373607807
"532","4830",0.95,26.5,28.4,6422,975,221.22022,217.878396560064
"533","4850",0.96,27.1,30.7,8024,805,216.7473043,215.366778443757
"534","4861",0.86,15.3,19,4565,1477,208.7102664,209.915149616835
"535","4868",0.87,11.7,13.7,4973,1782,212.2030402,211.572867015608
"536","4876",0.87,16.4,19.4,4399,1568,209.192945,210.879150327368
"537","4877",0.91,19.1,21.9,4958,1325,219.1456585,215.584954247448
"538","4879",0.92,20,22.3,5924,1252,220.6231236,219.863210416281
"539","49",0.52,6.9,7.8,1034,1239,124.1187732,127.491355373937
"540","4902",0.96,28.4,31.1,6180,813,212.1031757,206.283634558876
"541","4903",0.96,26.5,29.5,8192,808,216.6540347,216.369188153043
"542","4908",0.4,3.6,4.9,69,78,94.93987705,87.7571357296199
"543","4909",0.47,4.6,5.6,313,340,85.42713684,88.4258413254085
"544","4930",0.88,11.6,12.9,7182,2476,208.747175,211.550198155584
"545","4937",0.82,10.2,11.5,5010,2180,191.6733724,202.155363401926
"546","4941",0.87,11.7,12.4,6680,2441,210.2454657,207.745398822518
"547","4942",0.87,13,13.4,5897,2077,210.6051922,211.879021186176
"548","4946",0.87,14.2,14.8,5852,2069,211.7848148,213.248157145514
"549","4953",0.89,11.9,14.9,4706,1686,220.061445,215.575698326448
"550","4957",0.49,5,6,381,372,97.21563364,96.4769497581054
"551","4966",0.86,8.3,9.5,5507,2638,199.6867134,201.550908042225
"552","4970",0.82,9,11.2,3576,2030,196.886778,198.260968852971
"553","4982",0.91,13.1,15.8,6695,1668,222.2351729,222.875114623978
"554","4985",0.78,10,10.7,3468,1798,189.0461227,189.008184522601
"555","4991",0.95,16.9,21.8,7362,1126,225.0885471,224.783151626923
"556","4998",0.95,17.2,22.2,6418,1099,221.5032807,223.738436558468
"557","5",0.79,9.5,10.9,3638,2109,185.4499723,193.635685683626
"558","5006",0.52,5.7,6.5,747,745,102.3525785,110.903252836041
"559","5007",0.6,3.2,5,167,208,113.7747464,107.604339923079
"560","5018",0.59,3.4,5.1,297,300,120.9204457,107.323897638873
"561","5031",0.83,6.6,9.1,4994,2605,183.0146829,194.361013910176
"562","5032",0.8,10.3,11.3,3497,1809,196.3979799,192.675304344346
"563","5033",0.84,10.7,12.7,5393,2255,199.9000818,206.250024761257
"564","5035",0.87,11.7,13.4,6388,2465,205.3253501,210.834432054442
"565","5039",0.95,20.6,25.8,7159,962,222.7634063,221.913082711446
"566","5042",0.86,13.6,14.6,5434,1975,211.4423885,212.05304374094
"567","5057",0.87,16.1,18.9,4740,1381,212.7790561,210.642355407325
"568","5066",0.86,11.7,14,5015,1797,208.5105674,211.407078362933
"569","5096",0.97,32.7,36.1,8753,652,102.2806722,154.665465708065
"570","5114",0.76,7.9,9.6,2866,2088,179.522509,180.699756386305
"571","5115",0.91,15.6,18.7,5769,1429,219.9999494,219.9308138373
"572","5119",0.92,17.4,20.5,6084,1282,220.5493556,221.364071362322
"573","5122",0.94,18.8,20.5,7122,1222,218.8086575,224.224090202336
"574","5166",0.9,18.4,20.5,5516,1921,217.531639,215.67463387214
"575","5167",0.92,13.5,24.2,5473,1325,221.1999197,219.413608254042
"576","5206",0.9,10.5,18.2,6053,1805,219.918785,218.299210377845
"577","5219",0.95,15.9,24.7,7671,1202,221.4530432,223.773325601232
"578","5225",0.94,14.5,26.1,7989,1329,225.1069312,223.29880605719
"579","5227",0.95,16,27.3,8108,1201,223.7639403,222.861938592907
"580","5245",0.83,8.8,16.4,4297,1861,203.1949327,204.014587917909
"581","5248",0.72,5.5,9.8,1289,1348,153.7709733,155.864476380384
"582","5250",0.84,8.5,15.2,4038,1862,202.4298111,204.12137898659
"583","5252",0.88,10.6,16.8,4527,1839,215.185573,210.572440072114
"584","5266",0.93,15.8,24.8,5740,1239,222.5408576,221.166704208105
"585","5302",0.9,10.7,19.1,5591,1671,219.0886151,218.072079679558
"586","5332",0.95,20.9,32.7,6538,889,217.8915353,215.48826066844
"587","5333",0.96,22.5,34,7391,844,220.931989,216.024571534659
"588","5335",0.96,22.4,34.1,6329,799,215.3890542,211.72819862934
"589","5355",0.61,10.6,11.6,1317,1044,147.1350487,139.621006242675
"590","5358",0.93,18,26.1,6586,1320,224.9698695,221.972572721381
"591","5361",0.93,19.2,25.4,6914,1213,222.5684093,221.738956650593
"592","5369",0.94,20.5,28.8,8113,1170,222.6423352,222.076737631068
"593","5370",0.94,20.4,28.5,7901,1147,221.3924216,222.461451243897
"594","5374",0.95,22.6,28.2,8082,1077,222.4299467,221.724535874542
"595","5379",0.95,24.7,31.6,8082,968,221.7386656,220.239603958627
"596","5425",0.79,7.4,10.9,3397,2278,186.5634584,188.453107157746
"597","5431",0.95,21.5,29.8,6246,949,217.191862,218.394529412575
"598","5436",0.79,8.3,12.4,3283,2061,191.2522937,191.956089388022
"599","5437",0.48,8.8,10.4,896,910,116.5710642,119.530993927097
"600","5464",0.92,14.3,21.1,6547,1426,223.115722,222.98542364581
"601","5472",0.95,16.9,29,7567,1056,225.3403152,223.055976894475
"602","5474",0.95,17.5,27.4,7354,1126,224.1168353,223.870029180358
