"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","Min","Median","Q1","predicted"
"251","13486",0.93,26.3,27.4,6640,1335,29.3466816584,-1088.98,-46.4899,-244.346,33.8958504990517
"252","1362",0.89,38.2,39.2,4977,1206,49.016079311,-1575.71,-13.4421,-219.401,52.4937431351245
"253","1367",0.79,25.8,27.5,2658,1276,110.1212505425,-2393.69,-13.1036,-310.92125,102.268015744707
"254","1369",0.83,27.7,28.7,3213,1372,100.3996327152,-2174.84,-24.4352,-357.3655,98.8602977072622
"255","1379",0.92,39.7,41.4,5797,1192,43.3408816556,-1653.68,-26.22675,-220.21475,46.050555177392
"256","1388",0.8,21.4,22.2,2473,1349,117.5922413807,-1875.01,-40.79125,-411.18,110.594202640561
"257","1395",0.93,47.6,48.8,4888,1085,62.7964678345,-2140.62,-7.603695,-201.6625,55.6947017058847
"258","1396",0.93,43.2,44.7,6555,1181,34.6825713112,-1732.71,-20.8768,-201.8195,38.0963758134159
"259","1399",0.83,24.3,25.3,2969,1443,99.3319883255,-1754.2,-41.0415,-409.327,99.0943568969738
"260","1402",0.94,48.3,50.5,5780,1020,26.2550217109,-1824.83,-14.498,-145.36875,29.5805450412027
"261","1416",0.71,26.2,26.9,1433,1002,87.4962605963,-2072.82,-13.4075,-243.576,79.200267966905
"262","1430",0.88,40.2,41.7,3895,1229,65.3479582767,-1574.31,-12.302,-242.682,60.053366156739
"263","151",0.72,6.6,9.6,2463,2034,145.0908910954,-1910.92,1524.945,-617.028,148.915573474095
"264","161",0.77,8,11.8,2667,1858,144.7316668655,-1862.62,-151.948,-573.405,137.335162270154
"265","166",0.79,8.9,12.2,3326,2100,131.1670886598,-1706.13,-80.96835,-499.942,117.194145060919
"266","169",0.81,9.5,14.5,3771,2230,63.7521870769,-1341.99,-176.695,-423.178,67.8870645407767
"267","1700",0.91,12.7,14.5,5980,1529,39.139857514,-1042.42,-112.923,-302.996,43.2205576844882
"268","1704",0.93,15.1,19.1,7220,1289,39.8468803928,-1253.19,-64.7955,-226.7195,39.5526805433889
"269","1792",0.84,8.1,9.1,5046,2183,155.1929042189,-1426.29,-364.338,-615.7025,144.869965925488
"270","1811",0.96,21.6,25.6,9499,787,18.7855031386,-923.421,-17.791,-86.7767,19.9647071972149
"271","1816",0.96,24.1,26.2,7940,861,27.8889385273,-1015.78,-20.05485,-113.17375,26.1073325504111
"272","1836",0.92,13.5,17.4,6429,1530,44.0814094871,-1264.85,-112.97,-305.1025,45.7180466456874
"273","1839",0.9,13.1,17.9,6457,1515,49.1573758856,-1334.53,-95.0514,-273.474,47.470665363756
"274","1841",0.93,16.4,20.2,7180,1208,39.964009834,-1304.93,-55.6381,-210.98075,37.8430543789167
"275","1843",0.95,17.2,20.7,7398,1113,35.36179681,-1105.47,-49.4803,-191.5215,33.2350412877125
"276","1845",0.95,18.4,21.3,8021,1036,29.5402035542,-1031.25,-41.9261,-167.7975,28.3585561689048
"277","1855",0.97,23.8,29.6,7859,733,26.0862560507,-1146.62,-14.4098,-87.9287,24.4995274289533
"278","186",0.36,3.4,6.8,263,376,102.7515499184,-2364.48,133986,7661.865,112.863933774916
"279","1863",0.97,25.4,31.9,8264,657,19.6587174106,-1054.44,-10.5469,-66.47725,19.5993007979028
"280","187",0.42,4.1,8.3,423,612,134.658096801,-2524.3,110626,3087.855,140.152028564338
"281","1883",0.93,14.1,19,6859,1449,46.4041625959,-1365.03,-99.3785,-291.907,45.9790384802181
"282","1891",0.95,18.5,21.7,7339,1042,32.652512069,-1175.62,-42.2701,-172.824,30.955366914495
"283","1905",0.97,25.7,31,7940,672,21.9626657411,-1133.81,-10.99435,-71.15155,21.2170593385922
"284","1915",0.97,27,32.7,9313,614,18.2610101509,-991.048,-7.016385,-52.209175,18.5745779240762
"285","1920",0.98,29.3,35.8,8704,549,19.6148331388,-1148.71,-4.50944,-45.07285,19.2105350088588
"286","1930",0.94,15.9,20.1,6921,1252,37.5775729224,-1311.94,-67.5849,-230.265,38.5414194087728
"287","1944",0.95,20.8,25.8,7408,981,30.530079555,-1240.55,-32.3745,-143.57,29.6591228451752
"288","1953",0.96,25.2,29.9,7660,781,23.4247033945,-1095.04,-16.5156,-89.8996,23.4952452296032
"289","1959",0.96,26.1,31,7874,729,20.5325500922,-1215.13,-13.7933,-75.7337,21.1817337605038
"290","1960",0.96,23,27.4,8068,857,25.9785820331,-1026.41,-18.39775,-105.77275,24.8032173376603
"291","2006",0.95,19.6,23.6,8893,1060,26.1624941554,-1024.9,-35.15455,-147.87325,25.7432152081815
"292","2044",0.93,17.9,21.5,6350,1145,26.3397851141,-971.1,-51.30415,-185.426,27.9130677807976
"293","2049",0.94,18.7,22.5,7517,1109,27.1996606595,-1154.19,-47.32775,-174.52775,28.0861607162808
"294","2050",0.93,16.9,21.7,7092,1276,45.1824862836,-1410.22,-58.3569,-221.461,42.4136688484742
"295","2061",0.95,21.4,25.9,8267,931,26.3693133517,-1182.89,-27.3758,-125.3055,25.2475873754722
"296","2062",0.95,22.4,26.9,7307,878,20.5400355336,-986.6,-23.6421,-106.762,21.5697491676298
"297","2071",0.84,10.4,12.7,4674,1809,99.0856453702,-1274.3,-238.181,-517.60875,95.981349693386
"298","2094",0.95,19.4,23.7,7306,1068,37.1182291288,-1437.94,-43.8699,-180.504,35.4418212680216
"299","2122",0.84,8.2,10.1,4921,2144,163.6026986478,-1291.36,-353.3545,-608.40975,140.449337649855
"300","2128",0.93,15.2,19.5,7854,1344,37.2530803328,-1218.18,-82.5277,-259.0815,37.9351892913728
"301","2130",0.94,16.6,20.3,7446,1224,40.4502038904,-1179.84,-61.2885,-220.0515,38.0618352149284
"302","2133",0.88,11.2,14.4,6284,1804,54.5978490882,-1104.64,-168.91,-394.1,56.3930437249121
"303","2134",0.95,18.6,22.1,8274,1109,29.5048396421,-1117.35,-43.5422,-169.66975,28.4063452856423
"304","2135",0.96,24.3,28,8110,843,24.8170250685,-1163.03,-22.159,-109.725,24.9579868351601
"305","2141",0.96,20.7,24.3,9149,917,20.941419351,-932.204,-28.18305,-117.84175,21.3792138822686
"306","2142",0.95,19.7,24.7,7696,1018,33.8128683109,-1250.58,-37.81325,-163.4595,31.6843476484708
"307","2152",0.96,22.9,26.9,9015,836,22.1490184333,-1053.03,-20.98055,-100.838,22.6614598210662
"308","2158",0.97,26.2,30.6,7798,705,19.0920959163,-1000.35,-12.4135,-70.28785,19.5051258310882
"309","216",0.83,9.1,11.5,4298,2207,67.7317614371,-1360.25,-250.5,-469.6275,74.9367896261669
"310","2167",0.9,13,16.3,6563,1589,58.1901769252,-1288.62,-111.195,-323.8625,55.2978717987528
"311","2179",0.82,7.7,10.3,4948,2197,115.0169389358,-1212.8,-293.444,-564.981,111.461518122951
"312","2185",0.94,18.6,22.3,6458,1110,25.8494576057,-1003.53,-46.5095,-173.96,26.197975692308
"313","2186",0.95,17.6,21.8,8844,1128,23.8357428782,-896.271,-45.381,-163.2195,25.1952172317491
"314","219",0.83,9.3,13.7,4432,2196,92.0791840078,-1541.65,-250.7915,-537.02075,95.702495173236
"315","2210",0.83,8.9,12.2,5146,2009,114.0722671552,-1647.3,-225.439,-482.01525,107.424112451294
"316","2215",0.87,10.5,13.3,5752,1851,83.3075279404,-1360.19,-197.4525,-455.47425,79.8879646551211
"317","2264",0.9,12.7,16,5838,1577,45.8125095854,-1127.25,-123.974,-331.511,48.7900802182152
"318","2276",0.94,19.2,23.8,7612,1066,33.2019308684,-1315.66,-41.661,-171.16525,32.342222372244
"319","2279",0.95,19.8,23.9,8906,1019,22.6119712356,-958.714,-35.44555,-139.17225,23.2491999749926
"320","2300",0.97,28.4,33.6,9098,654,20.1769980475,-1344.42,-8.292425,-58.198025,20.3034643005306
"321","2309",0.91,13.5,17.1,6638,1552,58.4312895559,-1380.92,-110.955,-324.106,55.2178322699389
"322","2313",0.93,15.1,18.3,7774,1362,37.8032176233,-1134.38,-83.33575,-259.5055,37.289267655652
"323","232",0.49,3.7,6.9,473,654,173.3494436803,-1905.8,59166.8,1750.895,156.776873651484
"324","2321",0.96,23,27.9,8117,844,24.5623381744,-1122.77,-22.00395,-110.612,24.6895992016733
"325","2337",0.97,24.7,29.4,7678,812,28.9660543417,-1208.33,-20.2098,-108.7925,26.9047264344484
"326","2340",0.97,24.7,29.6,8612,779,24.5621553884,-1134.38,-16.94325,-90.36865,23.7197000047102
"327","2343",0.97,25.3,30.6,8802,759,22.865453068,-1113.14,-14.7303,-82.4116,22.5296365292582
"328","2353",0.9,13.3,17,6590,1578,55.7246640904,-1327.86,-109.652,-319.246,54.1821667895353
"329","2354",0.9,12,16.4,6525,1700,67.071195365,-1451.3,-133.9925,-351.16475,64.9143577561059
"330","2370",0.73,5.3,10.3,2058,1666,175.6534004115,-2006.31,2861.85,-647.215,177.697814158422
"331","2377",0.44,3.1,6.6,241,414,100.8896524298,-2321.81,94721.4,5390.785,114.357809822768
"332","2378",0.75,6.6,13.1,2965,2090,103.4333279414,-1451.66,65.2164,-530.236,105.567654203788
"333","238",0.61,4.7,8.6,1018,1047,174.9703924514,-2730.05,24438.8,-798.744,176.725357083056
"334","2383",0.81,7.1,13.9,3731,2360,80.8181843832,-1314.05,-138.247,-472.804,84.5078155502454
"335","2386",0.79,6.9,12.9,3490,2132,95.0069612081,-1801.7,-139.136,-520.483,103.500350252465
"336","2387",0.79,7.7,14.2,3374,1946,115.6714161325,-1906.69,-139.428,-526.868,114.77192327985
"337","2390",0.79,8.4,14.9,3522,1945,96.3143841833,-1885.85,-156.464,-447.6125,97.7120390380327
"338","2405",0.79,7.5,16.7,3504,1708,103.6609940784,-1650.77,-133.554,-505.6265,107.454515610198
"339","2413",0.9,11,22.4,5982,1642,51.7869003697,-1308.72,-101.3305,-331.04025,52.3003891055969
"340","2420",0.91,12.1,25.5,5663,1408,46.0169174974,-1819.23,-77.5035,-269.07575,47.1160052718449
"341","2435",0.93,15.9,28.5,6558,1215,38.8258555023,-1836.93,-50.0073,-201.4225,38.5645983668401
"342","244",0.63,5.8,9.2,1330,1313,173.1608717349,-2553.86,15770.5,-775.66675,181.463972107198
"343","2446",0.8,6.8,14.2,3574,1920,121.7730503601,-2119.91,-148.6605,-524.81575,120.498319752292
"344","2449",0.79,6.1,16.8,3346,1700,121.3020469403,-1957.97,-118.508,-500.901,123.152082846241
"345","2465",0.93,13.9,29,5785,1288,50.9762636578,-1751.73,-65.6824,-255.25575,49.1372333097107
"346","2466",0.93,15.6,27.7,5905,1272,46.7514660964,-1936.72,-61.442,-244.82525,46.7913616489951
"347","2470",0.93,13.1,29.2,6983,1182,25.800031721,-1582.95,-48.57915,-175.18425,30.3143168605714
"348","2483",0.94,16,33.6,6954,1057,32.2402284376,-1860.11,-34.9235,-156.782,32.8712925101996
"349","2503",0.83,9.4,17.5,3545,1737,58.1393626279,-1340.22,-127.7845,-398.582,59.5329649943383
"350","2517",0.9,14,26.3,4598,1338,33.1239384677,-1291.95,-63.3118,-232.072,35.5475740193833
"351","2518",0.91,14.1,26.9,5557,1310,27.4013146027,-1003.56,-58.1905,-206.661,30.7568885590181
"352","2526",0.91,15.3,29.7,5872,1239,31.1176476336,-1277.19,-47.3317,-191.15625,33.4572564091737
"353","2552",0.84,6.7,15.1,4044,2051,84.7675650232,-1254.04,-198.4995,-567.43275,95.2994024433668
"354","2553",0.8,6.5,13.2,3113,1815,176.4742853581,-1861.81,-158.199,-638.483,164.184907428031
"355","2559",0.85,8,16.8,4099,1801,130.7251428194,-2034.06,-157.485,-530.97725,122.979159049435
"356","2567",0.88,7.7,19.2,5950,2005,83.1753764184,-1476.85,-119.3105,-405.989,79.1325483960434
"357","258",0.82,9.1,14,4275,2062,75.834463608,-1987.08,-224.74,-510.12425,89.6511562535702
"358","2591",0.73,4.9,14.1,2447,1644,178.2973592028,-1935.48,629.268,-657.0025,176.745362981858
"359","2597",0.87,8.1,19,5353,1862,65.8546780334,-1648.78,-144.7765,-430.53675,75.2749768006512
"360","26",0.87,14.5,16.8,5892,1954,57.7567040741,-1455.57,-123.46,-358.23175,61.3619384779502
"361","2611",0.91,12.9,23.4,7057,1678,45.2568247615,-1715.91,-92.05005,-300.2415,47.2292766224091
"362","2622",0.93,15.9,29.3,6066,1213,38.0097044534,-1896.35,-54.7602,-212.059,40.4988024876003
"363","2655",0.88,10.6,22,4273,1566,80.1082697645,-1616.43,-109.832,-375.131,74.4301323047106
"364","2664",0.9,12.7,26.1,4845,1344,42.8647027506,-1513.28,-69.9893,-261.188,45.4818909283664
"365","2674",0.53,3,9,915,910,159.9716069476,-2272.76,46137.3,-649.08,162.35724193018
"366","2690",0.85,8.8,18,4242,1801,96.4086404469,-1845.69,-153.697,-490.6785,101.39698509701
"367","2702",0.89,9.7,19.5,4687,1660,101.4313067947,-1959.82,-129.992,-435.415,91.9526430615315
"368","2703",0.89,9.8,19.7,5968,1791,50.9947291797,-1200.29,-132.799,-379.26,54.3773590633395
"369","2721",0.44,2.5,6.8,366,590,139.71712917,-2369.71,72870.35,1621.5,143.514347623052
"370","2743",0.69,4.5,9.8,1673,1431,192.8534822829,-1941.89,5157.045,-743.97825,193.295024024398
"371","2744",0.88,11,19.9,5440,1679,46.8194972146,-1809.64,-115.077,-339.006,56.3332020190633
"372","2787",0.82,9.3,16.9,3337,1728,49.233229478,-1380.26,-128.028,-380.387,55.4176978587803
"373","2805",0.88,12.4,21.6,4356,1467,32.1991932231,-1275.1,-80.05925,-260.1515,37.0523042339696
"374","2816",0.5,4.9,8.9,743,907,147.7430757668,-2410.9,30783.6,-554.405,149.972294613229
"375","283",0.45,3.7,6.3,320,445,113.5793329663,-2228.26,71642.7,2839.66,120.484842926273
"376","2842",0.89,9.1,19.2,6186,1860,67.4454547425,-1464.45,-105.521,-358.36125,65.6070089751902
"377","2851",0.9,11.8,21.6,5688,1545,54.2483980751,-1879.46,-95.31265,-314.68325,54.9250325837257
"378","2855",0.92,14.7,25.9,5807,1321,44.5459018411,-2094.46,-66.7596,-244.7735,45.3857607464838
"379","2856",0.92,14,25.5,5424,1326,32.0981158572,-1582.99,-61.2116,-216.181,37.5073610973364
"380","2866",0.78,6.5,14.5,3152,1726,147.1684820858,-2039.23,-143.842,-578.97225,143.805022217901
"381","2867",0.76,5.8,14.2,3222,1818,138.6164380106,-1982.73,-135.01,-571.151,139.501596253415
"382","2887",0.78,5.4,13.6,2867,1797,161.4429116297,-1695.73,-191.7175,-660.74775,158.591551790417
"383","2900",0.93,13.8,27.3,6660,1282,39.5541413777,-1939.46,-58.1743,-216.3205,39.8883729130668
"384","2924",0.64,4.5,10.3,1322,1449,148.7219559451,-1633.39,5203.6,-592.9235,150.891757064642
"385","2940",0.9,12.9,23,5326,1580,43.9798514401,-1306.62,-85.4042,-289.293,44.811330896938
"386","2948",0.9,12.9,24.5,5195,1387,44.7419921662,-1561.81,-71.77975,-260.068,47.3585363856294
"387","2973",0.88,10.5,19.4,5331,1713,65.9030857887,-1788.61,-131.338,-394.13275,69.2991400282113
"388","2992",0.92,13.1,23.9,6491,1414,40.0870588289,-1852.26,-79.83575,-256.74475,42.6097855613171
"389","3003",0.77,6,11.4,2573,1738,178.787324265,-1555.79,800.564,-718.929,172.883408231179
"390","3008",0.75,5.7,11.5,2582,1720,180.595433722,-1824.62,979.534,-623.10175,171.286106563673
"391","3022",0.91,12,20.8,5642,1574,61.8897722349,-1850.16,-111.306,-344.3645,63.0750168123524
"392","3023",0.92,12.1,24.4,5598,1536,71.5466645992,-1835.79,-106.495,-349.972,66.4061107728863
"393","303",0.81,9.5,12.4,3574,1970,72.3352008257,-1330.63,-215.208,-435.07025,72.697085097026
"394","304",0.45,3.4,6.4,355,567,101.4703309328,-1874.18,46715.9,904.81125,123.264567267353
"395","3049",0.95,18.4,29,7632,1025,29.4511533311,-1945.27,-33.0954,-144.2185,29.8337176516889
"396","3053",0.83,6.9,11.6,3929,2079,116.2617442249,-1783.13,-212.223,-572.81175,116.534947506154
"397","3064",0.83,8,11.6,4054,2133,72.9236917542,-1210.1,-221.831,-473.31,78.9250378083623
"398","3066",0.83,8.5,13.4,3569,1895,86.5849411616,-1508.03,-185.711,-465.48725,88.6731707082811
"399","3070",0.86,10.1,15.3,4116,1763,85.3294229796,-1668.42,-153.657,-423.7855,83.4223741980734
"400","308",0.77,7.8,13.4,3161,2032,100.2214950556,-1467.09,-187.108,-497.834,98.9202711495663
"401","309",0.8,8.2,14.3,3405,1997,74.2641799346,-1286.25,-188.6905,-452.93075,78.4366921432416
"402","3096",0.91,16.1,21.7,5039,1280,30.0916819861,-1361.91,-55.3362,-205.519,33.9253069924362
"403","31",0.89,14.5,17.6,5825,1703,41.6154593207,-1626.77,-115.1265,-309.02525,47.5853566762725
"404","3103",0.67,6.6,8.6,1910,1603,177.2110725772,-2179.75,6780.485,-672.11475,184.616702588684
"405","3127",0.58,4.2,9.1,908,1144,150.5948613198,-1876.75,33719.7,-407.0895,150.690960683126
"406","3157",0.77,5.4,14.3,2429,1817,152.5535149741,-1559.95,653.329,-693.5965,160.158829889058
"407","3176",0.86,9.2,19.4,4868,1848,62.8327805039,-1341.1,-160.045,-405.074,65.5656495124368
"408","3179",0.87,8.5,21.7,5262,1878,80.5277387938,-1755.87,-139.909,-409.945,81.9342664968376
"409","318",0.82,9.7,15.1,3456,1853,42.978282501,-1258.68,-167.277,-350.374,51.4698778674948
"410","32",0.9,15.8,17.7,5774,1590,50.2356417776,-1657.75,-103.636,-310.442,51.4002525461167
"411","3214",0.85,7.9,18.1,3896,1886,130.9178406222,-1725.21,-174.209,-556.685,124.03342285775
"412","3226",0.88,8.8,21.9,5262,1948,91.6325808616,-1642.06,-145.4875,-409.5715,86.2389750316714
"413","3247",0.64,4.8,10.2,1316,1220,190.9226717795,-2567.19,23018.4,-625.662,185.038790713051
"414","3258",0.81,5.9,17.3,3338,1942,137.0540564357,-1595.14,-106.5635,-601.265,133.254742462738
"415","3269",0.85,8.8,19.1,4002,1799,121.0570825555,-1774.27,-151.0935,-517.718,113.198637181225
"416","3274",0.88,9.1,22.9,5093,1838,87.489551583,-1643.12,-156.43,-402.6305,82.5781214999842
"417","3275",0.87,8.8,22.7,4866,1769,83.5338762247,-1663.68,-147.757,-410.8305,83.5033105148129
"418","3288",0.91,12.1,26.1,5041,1445,38.9860013902,-1487.84,-87.2777,-263.891,43.4891666450803
"419","3300",0.79,6.7,14.6,3631,2041,156.6138899739,-1707.92,225.531,-613.939,146.644065514897
"420","3303",0.81,7.1,14.9,4377,2129,120.1457852996,-1505.62,-142.9715,-569.37575,114.704113036302
"421","3330",0.77,4.6,12.8,3128,2043,178.8174889972,-1565.61,1667.59,-674.183,169.169361360335
"422","3332",0.9,12,24.6,6236,1545,48.6502319102,-1806.07,-97.1009,-283.152,49.6374353232457
"423","3335",0.91,13.5,26.6,5950,1372,43.5550287929,-1831.66,-73.9331,-251.40125,45.4973008535969
"424","3340",0.66,5.2,9.5,1719,1408,174.7544286041,-2014.93,24109.9,-447.9105,170.847785313552
"425","3343",0.72,6,14.3,2470,1668,178.4647927706,-2039.82,4066.18,-638.39925,177.846975433329
"426","3375",0.87,10.8,16.8,5470,2079,70.210140992,-1186.56,-185.285,-446.665,70.4892237041001
"427","3380",0.87,10.8,18.7,5288,1846,70.8987687697,-1686.01,-145.4045,-392.2035,71.6193184085668
"428","3405",0.9,18.1,21.5,4820,1303,34.4295064914,-1491.6,-55.913,-223.257,38.582835272999
"429","3407",0.91,19,23.4,4791,1231,45.5147529251,-1628.91,-51.10465,-227.55275,45.1365795359753
"430","3408",0.92,19.9,23.6,4946,1188,39.9513336709,-1575.44,-47.3138,-211.8395,40.0494567107275
"431","3426",0.82,11.3,13.8,3678,1850,54.8014661918,-1249.68,-121.4385,-355.41275,55.8661198759668
"432","3430",0.95,25.4,31.8,5940,865,26.7714944007,-1545.98,-18.8372,-110.376,26.622127744793
"433","3436",0.82,10.6,15.1,3506,1788,66.8707025855,-1630.03,-128.629,-380.68825,68.3963645248023
"434","3443",0.79,9.5,11.4,4004,1864,152.660068284,-1951.22,-225.309,-562.0775,135.017460274292
"435","3482",0.95,23.7,27.6,8462,991,30.4244772201,-1667.04,-28.7541,-138.56,29.2359404209028
"436","3533",0.55,5.2,7.8,1092,1316,116.7682953562,-2108.51,16712.4,-465.22025,126.000300170626
"437","3543",0.79,6,8.4,2711,1576,235.7247547754,-2235.2,14619.6,-1032.39,215.265614625987
"438","3591",0.79,9.8,12.7,3329,1923,73.7302224479,-1380.05,-170.522,-428.114,73.6461457734253
"439","3604",0.89,15.8,18.8,4836,1495,29.6123690463,-1091.83,-76.1568,-249.31,33.5135003320146
"440","3677",0.6,5.6,7.3,1244,1089,206.7747727272,-2610.89,38313.5,-256.621,188.118226918206
"441","3721",0.95,25.6,30.7,6161,878,24.6643662998,-1494.42,-19.47855,-110.01375,25.7202421299029
"442","3745",0.88,13.9,16.8,5826,1727,100.3935413077,-1763.16,-155.913,-438.043,90.7162979568879
"443","3765",0.93,18.4,21,6617,1332,37.6356119935,-1321.27,-66.28815,-243.52575,38.9327456283408
"444","3769",0.95,20.8,25.7,8519,1127,35.4951514811,-1507.47,-42.569,-184.49,34.9238241226204
"445","3772",0.69,6.1,9.5,1848,1326,212.3060686139,-2659.51,16849.65,-669.14725,202.65490707433
"446","3774",0.69,9.3,10.2,2076,1335,206.2503106828,-2425.92,5270.84,-560.275,182.965720809149
"447","3782",0.87,14.7,17.7,4272,1517,44.1307752207,-1456.36,-83.14545,-300.038,48.0130540821728
"448","3792",0.92,20.9,23.8,4942,1139,38.7312796788,-1809.28,-41.579,-196.316,39.1408354748657
"449","3793",0.920007,20.26313,24.30815,5119.001207,1124.089642,34.3126283149,-1760.64,-39.1395,-184.007,34.874903403243
"450","3794",0.92,20.7,24.4,4967,1108,32.3706984518,-1720.05,-38.5491,-179.3695,34.2049829601005
"451","38",0.91,18.5,20.1,5760,1393,40.1648800497,-1542.79,-73.2064,-251.97075,43.1667885585145
"452","3802",0.93,20.4,24.7,5980,1174,30.2305081396,-1422.05,-31.8173,-155.795,32.0453321396807
"453","3805",0.93,21.3,25.6,5609,1043,22.8262727697,-1224.51,-27.2377,-130.77125,25.7869062323605
"454","3808",0.931468,22.43978,25.54811,5522.824983,993.695554,25.1737125808,-1715.2,-27.82075,-133.314,28.2530017851864
"455","3819",0.83,12.7,15.7,3575,1698,62.7586383136,-1802.97,-112,-353.2555,68.7827718492912
"456","3823",0.83,13.2,16.8,3477,1562,71.3937319579,-1788.55,-103.243,-335.83875,71.5725465348384
"457","3837",0.82,11.7,13.8,3643,1808,66.4406151487,-1688.97,-133.2245,-372.66675,69.8442065216757
"458","3846",0.87,14.5,18.2,4453,1550,51.0064294565,-1655.82,-82.22065,-298.2545,54.3884670795744
"459","3878",0.79,10.2,12.7,3267,1878,73.4351479302,-1562.11,-169.839,-409.72,76.289444047519
"460","3886",0.88,15.1,18.5,3994,1478,60.3577808965,-1892.12,-87.67845,-326.19775,65.0792272574795
"461","3902",0.91,19.2,22.1,4668,1244,50.5623175685,-1814.18,-54.55115,-245.725,48.8664334694019
"462","3903",0.91,17,21,5189,1325,33.0952872473,-1318.6,-57.02725,-226.95575,35.1675242973169
"463","3905",0.92,19.4,23.4,5085,1180,37.2705170995,-1721.48,-47.1556,-207.0335,38.362014901349
"464","3907",0.91,19.3,23.2,4958,1192,35.117232746,-1744.1,-46.33235,-201.61075,38.2004746346627
"465","3913",0.94,23.4,28.2,5895,927,25.6973649213,-1726.27,-23.7099,-119.552,26.8794438741675
"466","3917",0.72,8,10.1,2337,1922,98.0970065386,-1801.86,192.001,-479.86775,112.214170535843
"467","3941",0.91,17.6,22,4652,1313,51.341412601,-1825.72,-59.3313,-251.8005,49.0819787493878
"468","3955",0.93,21.5,26.1,5331,1078,31.6928941017,-1724.3,-33.5601,-164.882,33.0673649082843
"469","3962",0.951299,25.30889,30.97411,6600.710837,897.44267,24.253389041,-1477.21,-17.4324,-106.765,25.0225277385894
"470","3965",0.78,9.8,12.5,2802,1837,77.5456910007,-1942.69,-175.296,-417.393,86.6026854150613
"471","3977",0.76,6.8,11.5,3592,1929,175.5231802502,-2138.28,461.571,-671.969,172.610664236567
"472","3986",0.83,8.8,13.5,4954,1993,110.8139500774,-1969.61,-218.833,-504.86675,106.648841429789
"473","4007",0.89,12.7,18.3,6076,1599,55.2516669596,-1823.43,-112.3175,-324.298,55.715085101131
"474","4008",0.89,12.5,18.4,5601,1601,42.6693081903,-1385.35,-102.081,-294.99675,45.9746077883221
"475","4020",0.13,1.8,3.8,0,0,57.547671742,-3545.73,814909.5,137862.5,63.2023925868307
"476","4092",0.13,1.8,3.5,0,0,159.6316684589,2516.04,419791,111472.75,117.343436523756
"477","4103",0.03,0.9,3.2,0,0,15.3561778155,1138.62,1504470,363134.75,46.0117729311643
"478","4110",0.35,2.4,5.2,99,106,89.542281093,-2865.02,296459,30326.3,100.933071553687
"479","4128",0.77,6.9,10.6,4311,1975,193.5917139546,-1874.55,914.448,-715.49375,179.322929132465
"480","4137",0.82,7.2,10.6,5574,2249,172.7547615549,-1557.42,276.766,-632.459,155.407561767657
"481","4148",0.87,11.1,16.5,6780,1816,70.0368361872,-1708.42,-147.3,-381.384,71.0346442294774
"482","4152",0.27,1.8,4.9,47,60,58.702225944,-3495.08,524756.5,59708.3,69.6560322233805
"483","4154",0.14,1.4,4.6,18,26,39.0836387642,-3333.69,1041650,181749.25,49.4159794409387
"484","4195",0.9,12.6,18.7,7240,1621,51.5151926375,-1650.54,-121.711,-323.2465,52.5599572011303
"485","4197",0.36,3.1,5.2,81,91,110.9032153863,-2994.52,268556,24578.3,112.589386676096
"486","4214",0.9,12.8,16.9,6426,1552,40.2079793143,-1233.1,-106.453,-290.184,42.5472429576538
"487","4216",0.95,21.1,27.1,7311,918,28.5387888052,-1430.31,-27.45805,-129.676,28.0617402580806
"488","4231",0.96,25.7,29.5,8308,757,18.9220348759,-981.6,-13.5252,-75.65315,19.6340415352134
"489","4238",0.97,27.8,32.1,8564,692,21.2355014618,-1268.41,-10.1389,-67.9212,21.0398791741866
"490","4250",0.91,14.7,19.2,6439,1401,41.9552846833,-1371.6,-72.8041,-244.488,42.2587102640189
"491","4258",0.91,12.9,17,6055,1574,49.2060767071,-1386.56,-117.541,-319.6455,51.184897327695
"492","4259",0.92,13.9,17.6,7684,1515,43.1422942846,-1171.73,-93.8488,-280.81625,41.9005844881384
"493","4285",0.96,23.6,27.7,7002,814,20.4584016789,-1162.5,-18.84265,-94.7314,22.0791845334466
"494","4293",0.48,3.1,6.1,360,360,157.0371248827,-2365.72,147817,11531.3,145.121592511632
"495","4321",0.94,17.8,21.9,8171,1160,24.5120575944,-1002.13,-43.1214,-162.57,25.7039624822074
"496","4333",0.96,24.6,28.4,8927,785,22.0615519278,-1195.41,-16.141,-87.9975,22.2171546036953
"497","4364",0.94,18.3,24.6,7723,1106,28.2461868471,-1271.74,-46.071,-171.59975,29.485931912734
"498","4366",0.94,18.3,22.7,8632,1152,29.9301172309,-1338.55,-39.891,-161.417,29.846036241063
"499","4372",0.95,19.8,25.1,8538,1013,26.1775676099,-1410.03,-34.3863,-142.034,27.8546211785109
"500","4374",0.86,9.9,12.3,6187,2089,79.782880467,-1279.79,-228.262,-481.344,80.8600353700631
"501","4391",0.9,13.6,17.3,6359,1557,58.4580273001,-1406.86,-120.769,-332.886,56.7965512514548
"502","4411",0.9,11,15.1,6519,1774,66.6248838926,-1264.05,-185.531,-420.40125,65.4944588923148
"503","4430",0.97,27.1,33.4,9586,646,19.1204910451,-1011.63,-7.97426,-57.67295,18.8934181131596
"504","4443",0.91,12.4,16.6,6509,1608,61.3526315841,-1493.37,-124.486,-336.8745,59.8568443256298
