"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","Min","Median","Q1","predicted"
"249","13281",0.91,28.6,30.2,5215,1302,26.52989255,-1524.45,-31.109,-228.177,31.8860895812469
"250","13285",0.93,31.6,34.2,5465,1169,30.19394821,-1646.89,-24.9179,-201.259,32.2726138407133
"251","13286",0.93,30.4,32.7,5310,1169,24.3134289,-1587.57,-24.7328,-193.44825,28.9267652248426
"252","13289",0.93,25.8,28.6,5270,1270,45.67624137,-1731.86,-33.1323,-224.3115,43.5931551682119
"253","13307",0.95,42,45.7,6198,825,10.1276714,-1632.72,-9.2075,-93.347275,10.4082829484334
"254","1331",0.93,47,48.8,5702,1094,10.21038831,-1097.85,-12.1776,-168.3905,14.61801738608
"255","13351",0.95,39.5,41,6968,907,13.34225077,-1455.75,-11.8952,-119.489,13.9267593417197
"256","13379",0.94,30.7,32.2,5605,1219,65.8252872,-1589.39,-27.3827,-247.255,54.3992519510201
"257","13382",0.94,32.8,34.9,5878,1088,30.24456937,-1471.32,-24.2295,-194.76925,30.520350977252
"258","13392",0.95,36.1,38,7483,1036,12.50050264,-1106.45,-18.7799,-149.50575,14.0871764609796
"259","134",0.88,12.3,14.7,7108,2009,161.6135768,-1526.04,-227.352,-455.907,148.560847237973
"260","13407",0.85,16.5,18.5,3442,1550,119.2957888,-1823.82,-73.1472,-382.342,106.455943927883
"261","13409",0.86,17.7,19.7,3309,1482,110.3206178,-1635.17,-73.54,-365.25775,95.9434238978438
"262","13414",0.89,22.5,24.5,4571,1370,75.68861157,-1674.59,-51.06685,-302.1465,69.7234091335374
"263","13431",0.92,29.5,31.8,6592,1224,23.67544221,-1638.15,-31.1148,-209.47,26.4749014296456
"264","13475",0.87,19.1,20.7,4382,1597,96.45743138,-1734.89,-64.2125,-365.974,90.9030409734709
"265","13489",0.75,11.9,12.8,2065,1367,150.6473412,-1995.87,-137.153,-465.11675,140.094906688738
"266","13492",0.91,25.6,27.5,6310,1441,48.48570797,-1595.88,-41.058,-265.33425,42.9785954215236
"267","1359",0.82,34.2,35.5,2592,1135,70.08603592,-2258.86,-7.35721,-236.77025,65.4588004691951
"268","1375",0.88,32.5,33.2,3800,1334,80.09978451,-1905.72,-26.4543,-300.943,75.8082824971728
"269","1376",0.9,35.5,36.8,5405,1435,71.2835354,-1774.9,-25.78755,-286.54775,61.3833286604805
"270","1378",0.9,38,38.9,4409,1200,63.66677429,-2048.1,-21.0945,-259.76,59.385085555739
"271","1387",0.92,38.7,40.4,5761,1174,49.86804027,-1899.93,-19.8357,-224.83,46.679094648442
"272","1398",0.93,47.7,49.6,5957,1076,39.94417093,-2038.93,-9.58945,-177.63225,34.5755251693605
"273","1408",0.8,22.4,23.3,2540,1317,95.6817487,-2060.96,-23.71985,-357.95175,93.8102259679594
"274","1424",0.87,35.5,36.6,3597,1341,71.89060055,-1621.43,-14.2277,-266.56575,64.6691229698993
"275","1436",0.69,20.2,21.1,1259,1114,80.48626049,-1966.57,-25.6179,-294.211,80.7905513560141
"276","1452",0.93,53.3,55.3,4962,964,24.42095114,-1426.1,-7.15392,-142.3295,23.992546770689
"277","1462",0.91,14.3,15.9,5209,1415,13.04244418,-991.882,-84.89555,-256.896,15.7872619580496
"278","1482",0.97,27.9,33.3,7264,609,5.953252952,-1225.77,-6.56394,-55.1185,5.6879185006935
"279","149",0.69,7.2,9.5,1728,1575,143.5549797,-1976.87,3652.59,-644.192,142.783508590915
"280","150",0.69,7.2,9.3,1795,1718,142.7741361,-1756.77,2726.33,-611.47325,143.33342521459
"281","1509",0.94,19.6,24.7,6360,1014,9.449807807,-1306.7,-29.6727,-133.775,10.1952130307221
"282","1517",0.94,17.5,20.2,5813,1149,9.16246604,-1286.81,-46.5897,-175.753,10.908514010013
"283","1537",0.97,25,29.6,7559,699,6.104087439,-1352.47,-11.8543,-73.0736,7.06097152369257
"284","1538",0.89,11.5,13,5719,1872,14.40285217,-974.733,-131.431,-308.06975,26.334571245073
"285","1586",0.96,24.1,28.5,7351,737,5.108533539,-1163.42,-13.3912,-77.76675,5.5437948608208
"286","1627",0.97,24.5,29,8393,733,4.150319579,-1085.35,-11.15505,-67.69195,4.94502258888411
"287","1629",0.97,26.9,30.9,7000,681,10.06486978,-1528.91,-10.4753,-73.690775,9.03114639089804
"288","1633",0.91,13.6,15.5,6048,1569,10.56210655,-1000.68,-90.04405,-251.21725,13.3886564058843
"289","1634",0.97,26.4,33,7573,650,5.066552597,-1284.06,-8.67955,-60.46205,5.55944881978623
"290","1635",0.97,28.6,32,7947,624,4.802073692,-1322.78,-7.09948,-54.34465,5.23487293487649
"291","1644",0.91,13.4,17,5452,1500,14.23667343,-1212.55,-93.27915,-258.44825,17.2795795431453
"292","1655",0.96,19.3,24.3,7610,922,4.115817214,-789.496,-24.76455,-108.19325,4.80443353185462
"293","1680",0.98,28.6,34.7,8079,567,4.856700934,-1151.42,-5.22973,-46.41395,4.48991505067273
"294","1683",0.98,28.9,34.8,8282,553,4.298689815,-1103.16,-4.44749,-41.927,4.15116962698337
"295","1686",0.98,31.7,37.7,7748,479,3.875869335,-1132.81,-2.05997,-31.7028,3.8125170331491
"296","1687",0.977504,31.19606,39.05494,7128.705103,463.25299,2.547214815,-952.032,-1.85275,-27.5672,2.93665423324783
"297","1690",0.92,16.1,19.4,6146,1324,14.07642491,-1209.08,-67.75465,-219.80425,15.6562840609211
"298","1701",0.91,13.6,15.3,7532,1495,17.52340177,-1047.15,-100.6895,-286.98,19.3889081414732
"299","1703",0.93,14.2,16.8,8231,1380,8.915481662,-1011.05,-73.01915,-225.668,11.3037441052256
"300","1714",0.95,19.6,23.6,6839,912,5.873724125,-1032.68,-27.0729,-120.3205,6.63299723763531
"301","1718",0.86,9.8,11.6,5877,1939,162.1144898,-1109.26,-241.2665,-472.48075,156.112614597737
"302","173",0.81,9.8,13.2,3525,1903,138.5907411,-1965.74,-193.968,-480.7185,142.680979703605
"303","1751",0.95,17.2,19.7,8422,1089,6.007888878,-961.658,-41.9263,-158.284,7.24475591309336
"304","1763",0.97,21.5,25.5,9313,784,3.813408095,-924.846,-17.561,-85.87665,4.70404779821552
"305","1779",0.97,26.7,32.7,8850,630,5.216759449,-1207.85,-7.867565,-57.2624,5.35603847055233
"306","179",0.84,11.8,16.1,3782,1773,83.69016639,-1850.8,-152.5925,-399.4705,95.3771812444752
