"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","Min","Median","Q1","predicted"
"201","12507",0.9,25.5,38.3,3516,951,8.9961728572,-1702.35,-14.29715,-136.2295,11.3001943172989
"202","12509",0.92,28.7,40.5,4112,957,10.5214527816,-1858.81,-15.0415,-147.18525,11.4363842291691
"203","12514",0.94,30.7,44.6,4495,865,8.653790426,-1737.04,-9.59389,-116.39375,8.53394925656101
"204","12521",0.94,32.8,46.6,4550,819,9.8169780368,-1985.13,-7.35743,-108.0465,9.53813400198587
"205","12527",0.94,35.6,50,5235,792,5.7332665609,-1563.45,-5.411125,-83.18725,6.53947122593729
"206","12551",0.67,9.5,14.8,1865,1364,81.6879249869,-2099.94,1211.47,-527.435,85.7682350728516
"207","12559",0.87,14.6,21.6,4891,1652,27.9200252224,-1449.67,-99.9313,-383.1515,26.9391691980199
"208","1256",0.92,44.9,46.4,4582,1091,11.315863633,-1447.16,-11.28015,-184.4435,11.174108395965
"209","12564",0.89,17.5,25.2,4632,1469,43.3527210209,-1718.68,-74.4506,-361.7295,38.6035702214877
"210","12578",0.92,20.8,31.3,5272,1285,28.1651849775,-1691.06,-50.7826,-291.08725,24.2440579770068
"211","12581",0.92,21.9,29.7,6158,1267,13.8791061486,-1672.76,-49.9035,-245.347,14.6564912946957
"212","12588",0.94,26.3,35.3,5591,1041,4.8342195789,-1375.31,-28.4551,-150.894,6.62184118050482
"213","12592",0.7,7.6,12.2,1869,1562,124.2945786202,-2018.36,4579.26,-615.10975,128.086993567079
"214","126",0.81,8.2,10.8,5318,2278,182.0487356579,-1813.42,-256.313,-757.6415,150.234530054708
"215","12634",0.95,34,46.6,6572,854,9.5307856064,-2186.99,-9.73497,-122.938,8.90991148115657
"216","12668",0.9,24.1,34.3,4234,1094,8.8625677213,-1323.74,-22.3156,-179.131,10.6646721948029
"217","12678",0.73,9.1,17.2,1912,1685,54.9081023539,-1623.33,-71.45575,-413.09625,52.0972742265365
"218","1269",0.9,35.4,36.8,5654,1331,18.439108475,-1866.14,-24.46775,-265.41925,19.8854195412847
"219","12696",0.84,13.5,20.6,3251,1487,57.5825841051,-1684.08,-110.8435,-441.51925,52.9830301482681
